regiao,nome_vendedor,nome_produto,total_vendas_brl,quantidade_vendida
Sul,Heloísa Britto,Sofá 3 Lugares Reclinável,986395.91,1212
Sul,Elias Barbosa,Microfone Condensador USB,984386.8,1273
Sul,Kleber Esteves,Kit Lâmpadas LED Inteligentes,982222.29,223
Sul,Janaína Dantas,Máquina de Lavar 12kg,981877.58,158
Sul,Denise Ramos,Kit Lâmpadas LED Inteligentes,979440.24,206
Sul,Heloísa Britto,Smartwatch Esportivo,978192.44,285
Sul,Denise Ramos,Tapete Geométrico,977820.74,169
Sul,Fernanda Silveira,Chaleira Elétrica,977775.95,143
Sul,Guilherme Alves,Serra Elétrica Circular,974381.8099999999,176
Sul,Elias Barbosa,Ventilador de Torre,974139.98,80
Sul,Caio Mendes,Máquina de Lavar 12kg,971780.4099999999,165
Sul,Bruna Lima,Grill Elétrico Multiúso,961799.2,2569
Sul,Igor Carvalho,Cama Box Queen Size,961468.84,207
Sul,Caio Mendes,Chuveiro Elétrico Digital,960566.38,177
Sul,Denise Ramos,Batedeira Planetária,958785.32,100
Sul,Bruna Lima,Sanduicheira Grill,958504.56,293
Sul,Igor Carvalho,Sofá 3 Lugares Reclinável,954780.78,1037
Sul,Janaína Dantas,Lava-Louças Compacta,954624.7,1187
Sul,Elias Barbosa,Chuveiro Elétrico Digital,954126.52,140
Sul,Kleber Esteves,Sanduicheira Elétrica,953364.14,153
Sul,Igor Carvalho,Lava-Louças Compacta,949576.14,1374
Sul,Igor Carvalho,Ferro de Passar a Vapor,947233.0700000001,118
Sul,Janaína Dantas,Capa de Carro Protetora,946656.68,807
Sul,Denise Ramos,Abajur de Chão Decorativo,945352.0700000001,107
Sul,Elias Barbosa,Bateria Portátil Power Bank,945205.45,368
Sul,Kleber Esteves,Balança Digital Bioimpedância,943091.1799999999,304
Sul,Caio Mendes,Mesa de Jantar 4 Cadeiras,942863.27,336
Sul,Bruna Lima,Máquina de Lavar 12kg,941210.54,158
Sul,Kleber Esteves,Alarme Automotivo,941207.6,158
Sul,Denise Ramos,Cama Box Queen Size,940105.94,172
Sul,Fernanda Silveira,Fone de Ouvido Bluetooth,939869.02,270
Sul,Denise Ramos,Mouse Gamer Óptico,938764.53,146
Sul,Guilherme Alves,Echo Dot 4ª Geração,938491.62,319
Sul,Fernanda Silveira,Polidor de Carro Elétrico,937344.99,252
Sul,Denise Ramos,Panela de Pressão Elétrica,936404.34,678
Sul,Guilherme Alves,Sanduicheira Elétrica,935429.8300000001,181
Sul,Caio Mendes,Roteador Wi-Fi 6,935020.68,228
Sul,Guilherme Alves,Aspirador de Água e Pó,934716.9299999999,177
Sul,Janaína Dantas,Luvas de Proteção Moto,933869.46,222
Sul,Guilherme Alves,Aspirador de Pó Robô,933142.69,416
Sul,Guilherme Alves,Bússola Profissional,932969.23,998
Sul,Bruna Lima,Aspirador de Pó Robô,932878.4,483
Sul,Janaína Dantas,Ventilador de Torre,932596.66,74
Sul,Bruna Lima,Cafeteira Expresso,930914.3099999999,149
Sul,Kleber Esteves,Teclado Mecânico RGB,930573.69,1218
Sul,Denise Ramos,Chaleira Elétrica,930493.9299999999,150
Sul,Elias Barbosa,Webcam Full HD,927261.09,143
Sul,Elias Barbosa,Guarda-Roupa Casal,926926.1,158
Sul,Denise Ramos,Central Multimídia Android,926558.6,467
Sul,Denise Ramos,Tábua de Passar Roupa,926294.84,291
Sul,Kleber Esteves,Central Multimídia Android,925175.16,437
Sul,Denise Ramos,Armário Multiuso,923938.95,169
Sul,Guilherme Alves,Sensor de Estacionamento,923406.85,202
Sul,Igor Carvalho,Bomba Submersa,922178.4,196
Sul,Bruna Lima,Mesa de Jantar 4 Cadeiras,920922.4,358
Sul,Bruna Lima,Calça Jeans Motoqueiro,920151.4299999999,122
Sul,Caio Mendes,Echo Dot 4ª Geração,919894.8,345
Sul,Igor Carvalho,Vaso Sanitário com Caixa Acoplada,917845.9700000001,130
Sul,Bruna Lima,Batedeira Planetária,916389.95,97
Sul,Kleber Esteves,Lanterna Tática LED,915152.09,404
Sul,Igor Carvalho,Tábua de Passar Roupa,914577.57,302
Sul,Janaína Dantas,Serra Tico-Tico,911010.85,572
Sul,Elias Barbosa,Trena a Laser,908274.23,166
Sul,Guilherme Alves,Vaso Sanitário com Caixa Acoplada,906199.7,76
Sul,Heloísa Britto,Chuveiro Elétrico Digital,905663.08,158
Sul,Denise Ramos,Balança Digital Bioimpedância,904759.48,274
Sul,Fernanda Silveira,Cama Box Queen Size,903717.4400000001,183
Sul,Bruna Lima,Caixa de Som Portátil,900592.3300000001,507
Sul,Heloísa Britto,Aspirador de Água e Pó,898962.24,175
Sul,Caio Mendes,Alarme Automotivo,898033.3,137
Sul,Kleber Esteves,Motor de Popa,897224.27,114
Sul,Igor Carvalho,Pneu Aro 16,896332.48,226
Sul,Heloísa Britto,Câmera Digital Profissional,896283.59,175
Sul,Igor Carvalho,Smartwatch Esportivo,895628.41,313
Sul,Bruna Lima,Panela de Pressão Elétrica,893164.05,603
Sul,Igor Carvalho,Teclado Mecânico RGB,892867.1,1371
Sul,Guilherme Alves,Kit de Jardinagem,890381.55,1770
Sul,Janaína Dantas,Chaleira Elétrica,889318.39,136
Sul,Igor Carvalho,Liquidificador Turbo,886692.8400000001,230
Sul,Denise Ramos,Ventilador de Torre,886198.96,75
Sul,Igor Carvalho,Capa de Carro Protetora,883681.47,759
Sul,Janaína Dantas,Tapete Geométrico,883089.05,151
Sul,Bruna Lima,Pneu Aro 16,882390.6599999999,251
Sul,Kleber Esteves,Capa de Carro Protetora,878623.55,683
Sul,Janaína Dantas,Abajur de Chão Decorativo,878382.15,129
Sul,Elias Barbosa,Tapete Geométrico,877028.5599999999,138
Sul,Janaína Dantas,Fechadura Digital Biométrica,875157.91,210
Sul,Heloísa Britto,Aspirador de Pó Robô,874341.61,375
Sul,Caio Mendes,Luvas de Proteção Moto,873948.24,205
Sul,Bruna Lima,Motor de Popa,872284.06,113
Sul,Heloísa Britto,GPS Automotivo,869700.38,227
Sul,Heloísa Britto,Purificador de Água,869671.22,363
Sul,Kleber Esteves,Air Fryer 4L,868619.2,683
Sul,Fernanda Silveira,Sanduicheira Elétrica,867614.8200000001,159
Sul,Guilherme Alves,Notebook Gamer G300,867344.6,242
Sul,Elias Barbosa,Sofá 3 Lugares Reclinável,865194.95,928
Sul,Denise Ramos,Saco de Dormir Ultraleve,864304.84,97
Sul,Denise Ramos,Sensor de Estacionamento,860530.24,169
Sul,Kleber Esteves,Webcam Full HD,860077.59,126
Sul,Igor Carvalho,Mangueira de Jardim Flexível,854265.01,328
Sul,Igor Carvalho,Mesa de Jantar 4 Cadeiras,853660.31,303
Sul,Heloísa Britto,Barbeador Elétrico,851241.05,132
Sul,Janaína Dantas,Tábua de Passar Roupa,851189.29,272
Sul,Kleber Esteves,Bicicleta Ergométrica,850367.31,84
Sul,Elias Barbosa,Echo Dot 4ª Geração,849204.29,281
Sul,Guilherme Alves,Alarme Automotivo,848377.4400000001,126
Sul,Heloísa Britto,Impressora Multifuncional,847704.79,264
Sul,Heloísa Britto,Pistola de Pintura Elétrica,844635.1799999999,91
Sul,Caio Mendes,Câmera Digital Profissional,843350.04,147
Sul,Elias Barbosa,Forno Microondas Digital,842605.85,210
Sul,Igor Carvalho,Guarda-Roupa Casal,842195.72,136
Sul,Caio Mendes,Bomba Submersa,841276.76,165
Sul,Elias Barbosa,Ar Condicionado Split 9000 BTUs,841129.39,292
Sul,Heloísa Britto,Teclado Mecânico RGB,840928.37,996
Sul,Heloísa Britto,Roçadeira a Gasolina,840519.11,447
Sul,Elias Barbosa,Sanduicheira Elétrica,840075.44,139
Sul,Guilherme Alves,Impressora Multifuncional,840041.6799999999,246
Sul,Guilherme Alves,Máquina de Lavar 12kg,839630.81,133
Sul,Kleber Esteves,Esmerilhadeira Angular,838739.4,364
Sul,Fernanda Silveira,Batedeira Planetária,838720.81,112
Sul,Bruna Lima,Barraca de Camping 4 Pessoas,836129.07,1514
Sul,Kleber Esteves,Headset Gamer Surround,835906.34,183
Sul,Janaína Dantas,Filtro de Barro Tradicional,835329.39,345
Sul,Fernanda Silveira,Panela de Pressão Elétrica,830768.0599999999,510
Sul,Elias Barbosa,Mesa de Jantar 4 Cadeiras,828532.75,310
Sul,Janaína Dantas,Drone com Câmera 4K,827549.09,357
Sul,Janaína Dantas,Calça Jeans Motoqueiro,826866.59,129
Sul,Denise Ramos,Alarme Automotivo,826738.54,154
Sul,Caio Mendes,Kit Lâmpadas LED Inteligentes,826697.83,202
Sul,Guilherme Alves,Liquidificador Turbo,826237.7,152
Sul,Guilherme Alves,Drone com Câmera 4K,823268.85,370
Sul,Elias Barbosa,Notebook Gamer G300,822340.39,252
Sul,Heloísa Britto,Webcam Full HD,821970.6599999999,113
Sul,Bruna Lima,Impressora Multifuncional,820662.26,260
Sul,Bruna Lima,Botas de Moto Impermeáveis,818531.74,466
Sul,Elias Barbosa,Cooktop 5 Bocas,815493.31,250
Sul,Caio Mendes,Lanterna Tática LED,815281.39,347
Sul,Guilherme Alves,Lixadeira Orbital,814041.24,867
Sul,Denise Ramos,Sofá 3 Lugares Reclinável,812554.23,1221
Sul,Janaína Dantas,Aspirador de Pó Robô,811387.86,350
Sul,Kleber Esteves,Bateria Portátil Power Bank,807696.01,294
Sul,Janaína Dantas,Teclado Mecânico RGB,807685.48,1148
Sul,Denise Ramos,Cooktop 5 Bocas,807262.8400000001,300
Sul,Guilherme Alves,Pipoca Elétrica,806509.7,884
Sul,Fernanda Silveira,Vaso Sanitário com Caixa Acoplada,805493.4099999999,72
Sul,Caio Mendes,Capacete de Moto Esportivo,804968.5599999999,212
Sul,Igor Carvalho,Caixa de Som Portátil,803540.74,543
Sul,Elias Barbosa,Sanduicheira Grill,803313.02,216
Sul,Bruna Lima,Ferro de Passar a Vapor,803097.86,104
Sul,Guilherme Alves,Barraca de Camping 4 Pessoas,802564.19,1498
Sul,Janaína Dantas,Serra Elétrica Circular,802433.0,177
Sul,Bruna Lima,Webcam Full HD,802231.36,113
Sul,Igor Carvalho,Sanduicheira Grill,801668.65,241
Sul,Janaína Dantas,Pneu Aro 16,799859.12,201
Sul,Fernanda Silveira,Serra Elétrica Circular,799344.25,127
Sul,Igor Carvalho,Bateria Portátil Power Bank,799043.28,237
Sul,Igor Carvalho,Echo Dot 4ª Geração,798123.84,256
Sul,Janaína Dantas,Mesa de Centro Moderna,797753.01,145
Sul,Heloísa Britto,Caixa de Som Portátil,794501.74,470
Sul,Caio Mendes,Polidor de Carro Elétrico,793475.8200000001,207
Sul,Elias Barbosa,Pneu Aro 16,791989.05,184
Sul,Guilherme Alves,Capa de Carro Protetora,791212.5,623
Sul,Janaína Dantas,Kit Sobrevivência Aventura,790839.25,1487
Sul,Janaína Dantas,Notebook Gamer G300,790810.14,208
Sul,Caio Mendes,Sanduicheira Grill,790699.51,203
Sul,Caio Mendes,Bicicleta Ergométrica,789957.5700000001,78
Sul,Bruna Lima,Chuveiro Elétrico Digital,789550.53,118
Sul,Kleber Esteves,Mouse Gamer Óptico,785935.83,125
Sul,Caio Mendes,Capa de Carro Protetora,784745.08,691
Sul,Guilherme Alves,Sanduicheira Grill,784502.5,207
Sul,Caio Mendes,Guarda-Roupa Casal,780782.45,133
Sul,Fernanda Silveira,Mouse Gamer Óptico,780629.36,129
Sul,Fernanda Silveira,Cadeira de Escritório Ergonômica,779953.76,712
Sul,Denise Ramos,Bomba Submersa,779241.51,171
Sul,Denise Ramos,Roteador Wi-Fi 6,779019.87,223
Sul,Guilherme Alves,Microfone Condensador USB,777690.08,1109
Sul,Fernanda Silveira,Mesa de Centro Moderna,776776.19,140
Sul,Elias Barbosa,Filtro de Barro Tradicional,774158.5700000001,293
Sul,Heloísa Britto,Serra Elétrica Circular,773153.83,201
Sul,Igor Carvalho,Alarme Automotivo,772897.65,129
Sul,Caio Mendes,Balança Digital Bioimpedância,772554.99,290
Sul,Denise Ramos,Filtro de Barro Tradicional,771819.47,376
Sul,Heloísa Britto,Capacete de Moto Esportivo,771812.62,227
Sul,Caio Mendes,Batedeira Planetária,771340.3,83
Sul,Elias Barbosa,Kit Ferramentas Completo,770685.54,203
Sul,Heloísa Britto,Lava-Louças Compacta,770539.3,972
Sul,Bruna Lima,Tapete Geométrico,770495.3300000001,114
Sul,Caio Mendes,Teclado Mecânico RGB,770246.59,929
Sul,Elias Barbosa,Assadeira de Vidro,770034.83,161
Sul,Denise Ramos,Barraca de Camping 4 Pessoas,769893.4,1328
Sul,Heloísa Britto,Cadeira de Escritório Ergonômica,769244.22,637
Sul,Janaína Dantas,Purificador de Água,769000.6699999999,321
Sul,Elias Barbosa,Fone de Ouvido Bluetooth,768594.0900000001,233
Sul,Caio Mendes,Webcam Full HD,767193.74,139
Sul,Kleber Esteves,Notebook Gamer G300,766860.87,222
Sul,Fernanda Silveira,Lixadeira Orbital,766359.29,877
Sul,Elias Barbosa,Impressora Multifuncional,764955.8200000001,256
Sul,Guilherme Alves,Tábua de Passar Roupa,764368.23,254
Sul,Caio Mendes,GPS Automotivo,763984.27,174
Sul,Fernanda Silveira,Kit Lâmpadas LED Inteligentes,763904.5700000001,158
Sul,Heloísa Britto,Luvas de Proteção Moto,763102.63,205
Sul,Fernanda Silveira,Tábua de Passar Roupa,762804.81,245
Sul,Heloísa Britto,Pneu Aro 16,762786.63,224
Sul,Igor Carvalho,Câmera de Ré para Carro,760031.1699999999,227
Sul,Janaína Dantas,Mesa de Jantar 4 Cadeiras,759013.36,244
Sul,Janaína Dantas,Aspirador de Água e Pó,757501.25,137
Sul,Bruna Lima,Fone de Ouvido Bluetooth,755962.22,207
Sul,Kleber Esteves,Cama Box Queen Size,754180.23,186
Sul,Fernanda Silveira,Balança Digital Bioimpedância,752717.54,256
Sul,Guilherme Alves,"Monitor Gamer 27""",752419.44,1663
Sul,Caio Mendes,Kit de Jardinagem,751631.15,1571
Sul,Bruna Lima,Purificador de Água,751458.9,338
Sul,Kleber Esteves,Fone de Ouvido Bluetooth,750556.11,219
Sul,Fernanda Silveira,Máquina de Costura Doméstica,750385.83,152
Sul,Elias Barbosa,Cafeteira Expresso,749843.51,183
Sul,Guilherme Alves,Lava-Louças Compacta,749636.01,951
Sul,Igor Carvalho,Pipoca Elétrica,749444.97,726
Sul,Igor Carvalho,Chaleira Elétrica,748578.38,110
Sul,Janaína Dantas,Armário Multiuso,745976.26,136
Sul,Caio Mendes,Pneu Aro 16,745734.0700000001,174
Sul,Denise Ramos,Impressora Multifuncional,745011.22,224
Sul,Heloísa Britto,Central Multimídia Android,743593.21,354
Sul,Guilherme Alves,Assadeira de Vidro,741727.5,145
Sul,Caio Mendes,Abajur de Chão Decorativo,741099.27,75
Sul,Guilherme Alves,Balança Digital Bioimpedância,738953.5,206
Sul,Igor Carvalho,Jaqueta Motoqueiro Couro,738140.22,291
Sul,Elias Barbosa,Serra Tico-Tico,737865.2,361
Sul,Igor Carvalho,Sanduicheira Elétrica,736245.9,199
Sul,Fernanda Silveira,Pneu Aro 16,736079.15,162
Sul,Guilherme Alves,Panela de Pressão Elétrica,735885.75,442
Sul,Caio Mendes,Trena a Laser,735447.77,157
Sul,Fernanda Silveira,Capacete de Moto Esportivo,734918.29,190
Sul,Caio Mendes,Purificador de Água,734621.43,288
Sul,Igor Carvalho,Fechadura Digital Biométrica,733760.3300000001,161
Sul,Janaína Dantas,Faqueiro Inox 24 Peças,733596.4,503
Sul,Fernanda Silveira,Sanduicheira Grill,733045.09,237
Sul,Bruna Lima,Jaqueta Motoqueiro Couro,732964.87,305
Sul,Heloísa Britto,Serra Tico-Tico,732276.7,373
Sul,Fernanda Silveira,Kit de Jardinagem,732006.73,1687
Sul,Fernanda Silveira,Capa de Carro Protetora,730130.8,699
Sul,Denise Ramos,Lavadora de Alta Pressão,729597.73,334
Sul,Igor Carvalho,Assadeira de Vidro,729459.29,134
Sul,Heloísa Britto,Trena a Laser,728825.54,130
Sul,Kleber Esteves,Aspirador de Água e Pó,728628.32,150
Sul,Caio Mendes,Sofá 3 Lugares Reclinável,726895.67,867
Sul,Kleber Esteves,Roçadeira a Gasolina,726284.62,362
Sul,Caio Mendes,Banco de Jardim de Madeira,725958.79,163
Sul,Heloísa Britto,Mesa de Centro Moderna,722411.75,159
Sul,Fernanda Silveira,Microfone Condensador USB,721094.13,1155
Sul,Denise Ramos,Bateria Portátil Power Bank,720945.36,279
Sul,Kleber Esteves,Kit Sobrevivência Aventura,719988.26,1395
Sul,Guilherme Alves,Geladeira Frost Free,719350.74,244
Sul,Caio Mendes,Cozinha Compacta,719250.39,252
Sul,Bruna Lima,Kit Ferramentas Completo,719112.8200000001,184
Sul,Janaína Dantas,Vaso Sanitário com Caixa Acoplada,717657.85,76
Sul,Elias Barbosa,Drone com Câmera 4K,717311.71,256
Sul,Elias Barbosa,Aspirador de Pó Robô,715399.9500000001,310
Sul,Kleber Esteves,GPS Automotivo,715211.24,182
Sul,Heloísa Britto,Kit Ferramentas Completo,714609.32,183
Sul,Fernanda Silveira,Projetor Portátil,714373.42,129
Sul,Fernanda Silveira,Drone com Câmera 4K,712246.97,275
Sul,Elias Barbosa,Polidor de Carro Elétrico,712170.6699999999,166
Sul,Igor Carvalho,Aspirador de Pó Robô,708749.8099999999,267
Sul,Fernanda Silveira,Kit Ferramentas Completo,707363.16,162
Sul,Kleber Esteves,Microfone Condensador USB,707269.48,1017
Sul,Bruna Lima,Saco de Dormir Ultraleve,705922.47,80
Sul,Bruna Lima,Air Fryer 4L,703666.54,496
Sul,Fernanda Silveira,Bateria Portátil Power Bank,703491.89,215
Sul,Janaína Dantas,Cooktop 5 Bocas,702873.07,222
Sul,Heloísa Britto,Kit Lâmpadas LED Inteligentes,702359.8,145
Sul,Denise Ramos,Kit Sobrevivência Aventura,702174.31,1359
Sul,Bruna Lima,Forno Microondas Digital,701651.74,171
Sul,Janaína Dantas,Lanterna Tática LED,701524.02,288
Sul,Denise Ramos,Bicicleta Ergométrica,700786.72,78
Sul,Kleber Esteves,Kit de Jardinagem,700593.1900000001,1322
Sul,Bruna Lima,Luvas de Proteção Moto,700485.86,191
Sul,Igor Carvalho,Botas de Moto Impermeáveis,699289.97,390
Sul,Kleber Esteves,Caixa de Som Portátil,698426.29,400
Sul,Heloísa Britto,Lanterna Tática LED,698035.8,281
Sul,Guilherme Alves,Banco de Jardim de Madeira,697373.6,135
Sul,Bruna Lima,Armário Multiuso,697211.48,169
Sul,Caio Mendes,Headset Gamer Surround,696900.55,170
Sul,Bruna Lima,Roçadeira a Gasolina,696826.83,379
Sul,Fernanda Silveira,Sensor de Estacionamento,695345.63,133
Sul,Heloísa Britto,Forno Microondas Digital,694755.86,179
Sul,Guilherme Alves,Cama Box Queen Size,694664.6799999999,131
Sul,Janaína Dantas,Webcam Full HD,694001.46,103
Sul,Heloísa Britto,Alarme Automotivo,692116.3099999999,110
Sul,Fernanda Silveira,Sofá 3 Lugares Reclinável,691595.57,905
Sul,Janaína Dantas,Assadeira de Vidro,691477.25,128
Sul,Bruna Lima,Assadeira de Vidro,691031.43,128
Sul,Igor Carvalho,Roçadeira a Gasolina,690603.54,353
Sul,Janaína Dantas,Smartwatch Esportivo,689780.73,209
Sul,Elias Barbosa,Alarme Automotivo,689564.64,110
Sul,Janaína Dantas,Panela de Pressão Elétrica,689017.78,492
Sul,Elias Barbosa,Panela de Pressão Elétrica,688297.86,587
Sul,Denise Ramos,Kit de Jardinagem,688019.36,1458
Sul,Bruna Lima,Cadeira de Escritório Ergonômica,687870.8300000001,570
Sul,Heloísa Britto,Headset Gamer Surround,687693.66,157
Sul,Elias Barbosa,Kit Lâmpadas LED Inteligentes,687164.3200000001,137
Sul,Kleber Esteves,Sanduicheira Grill,686795.87,181
Sul,Kleber Esteves,Aspirador de Pó Robô,685349.33,276
Sul,Guilherme Alves,Armário Multiuso,684794.33,169
Sul,Kleber Esteves,Jaqueta Motoqueiro Couro,684282.17,266
Sul,Igor Carvalho,Fone de Ouvido Bluetooth,681815.96,182
Sul,Fernanda Silveira,Smartwatch Esportivo,681455.65,221
Sul,Heloísa Britto,Notebook Gamer G300,679366.17,179
Sul,Janaína Dantas,Grill Elétrico Multiúso,678115.28,1948
Sul,Kleber Esteves,Mesa de Jantar 4 Cadeiras,676587.9199999999,210
Sul,Bruna Lima,Kit Lâmpadas LED Inteligentes,676136.79,157
Sul,Fernanda Silveira,Câmera de Ré para Carro,675940.19,261
Sul,Denise Ramos,Caixa de Som Portátil,675615.16,460
Sul,Bruna Lima,Capacete de Moto Esportivo,674028.61,180
Sul,Guilherme Alves,Fone de Ouvido Bluetooth,673685.1799999999,221
Sul,Caio Mendes,Furadeira de Impacto,673394.5700000001,258
Sul,Janaína Dantas,Jaqueta Motoqueiro Couro,671525.18,263
Sul,Kleber Esteves,Luvas de Proteção Moto,671460.72,183
Sul,Bruna Lima,GPS Automotivo,670775.0700000001,169
Sul,Denise Ramos,Webcam Full HD,667911.21,89
Sul,Fernanda Silveira,Impressora Multifuncional,667039.65,238
Sul,Heloísa Britto,Cozinha Compacta,666333.16,299
Sul,Caio Mendes,Notebook Gamer G300,666131.87,225
Sul,Kleber Esteves,Banco de Jardim de Madeira,665050.19,128
Sul,Guilherme Alves,Serra Tico-Tico,664799.02,373
Sul,Fernanda Silveira,Mangueira de Jardim Flexível,664013.0,240
Sul,Elias Barbosa,Central Multimídia Android,663461.21,344
Sul,Kleber Esteves,Serra Tico-Tico,663323.35,487
Sul,Fernanda Silveira,Jaqueta Motoqueiro Couro,662515.0599999999,274
Sul,Caio Mendes,Chaleira Elétrica,661478.61,129
Sul,Kleber Esteves,Panela de Pressão Elétrica,660286.6799999999,438
Sul,Denise Ramos,Jaqueta Motoqueiro Couro,659509.22,290
Sul,Denise Ramos,Capa de Carro Protetora,658103.09,568
Sul,Elias Barbosa,Lava-Louças Compacta,657175.78,845
Sul,Kleber Esteves,Chuveiro Elétrico Digital,657084.13,97
Sul,Fernanda Silveira,Máquina de Lavar 12kg,655827.2999999999,140
Sul,Guilherme Alves,Mesa de Centro Moderna,655201.68,117
Sul,Caio Mendes,Mouse Gamer Óptico,654898.0,101
Sul,Guilherme Alves,Teclado Mecânico RGB,654805.58,1001
Sul,Fernanda Silveira,Notebook Gamer G300,654707.26,198
Sul,Elias Barbosa,Câmera Digital Profissional,654179.96,114
Sul,Janaína Dantas,Bomba Submersa,654071.6499999999,148
Sul,Fernanda Silveira,Armário Multiuso,653949.99,116
Sul,Igor Carvalho,Purificador de Água,651572.14,368
Sul,Denise Ramos,Ferro de Passar a Vapor,651294.11,82
Sul,Janaína Dantas,Cozinha Compacta,651176.47,279
Sul,Janaína Dantas,Headset Gamer Surround,651055.27,149
Sul,Denise Ramos,Cadeira de Escritório Ergonômica,650855.24,648
Sul,Elias Barbosa,Calça Jeans Motoqueiro,649565.0,83
Sul,Caio Mendes,Mangueira de Jardim Flexível,649162.45,262
Sul,Igor Carvalho,Motor de Popa,649100.9,80
Sul,Elias Barbosa,Bomba Submersa,648391.4400000001,132
Sul,Janaína Dantas,Sofá 3 Lugares Reclinável,647817.48,676
Sul,Fernanda Silveira,Echo Dot 4ª Geração,647301.37,209
Sul,Heloísa Britto,Balança Digital Bioimpedância,644954.86,179
Sul,Caio Mendes,Sanduicheira Elétrica,644587.72,121
Sul,Bruna Lima,Projetor Portátil,644097.19,128
Sul,Bruna Lima,Bússola Profissional,643959.04,780
Sul,Fernanda Silveira,Roçadeira a Gasolina,642812.58,406
Sul,Bruna Lima,Trena a Laser,642663.3300000001,142
Sul,Janaína Dantas,Botas de Moto Impermeáveis,641928.69,319
Sul,Kleber Esteves,Echo Dot 4ª Geração,640418.66,214
Sul,Elias Barbosa,Chaleira Elétrica,640211.33,91
Sul,Elias Barbosa,Banco de Jardim de Madeira,639952.34,123
Sul,Heloísa Britto,Cantil Térmico,639841.25,187
Sul,Kleber Esteves,Umidificador de Ar,639275.87,138
Sul,Janaína Dantas,Alarme Automotivo,638414.4199999999,124
Sul,Caio Mendes,Cafeteira Expresso,637112.08,119
Sul,Igor Carvalho,Cafeteira Expresso,635769.09,104
Sul,Bruna Lima,Geladeira Frost Free,635717.24,236
Sul,Igor Carvalho,Kit Lâmpadas LED Inteligentes,630878.0,136
Sul,Guilherme Alves,Forno Microondas Digital,630616.0800000001,171
